,productCode,star,review
5353,B08PCDP3LM,5,"
93% Battery health, no scratches, fast charging and all for £200 less than new. Only issue is it is a bit dusty in the speaker holes
"
5354,B08PCDP3LM,1,"
Very easy, the Iphone didn't works, I did amazon returns but after 2 weeks they didn't give me back the money. Very bad experience, I also pay the shipping back bills
"
5355,B08PCDP3LM,1,"
Looks good good battery 100%, but speaker very cheap sound . I'm 100% disappointed
"
5356,B08PCDP3LM,5,"
Phone didn’t have a scratch on it and works perfectly. Thank you - would recommend
"
5357,B08PCDP3LM,5,"
Still learning to use it 🤪
"
5358,B08PCDP3LM,5,"
Great phone, very good price, battery 100% seems like it completely new. Definitely buy again you be wouldn’t see me in a Apple store again.
"
5359,B08PCDP3LM,5,"
Turned up quick and was like new. 92% battery cell remaining and im just over the moon with the condition.
"
5360,B08PCDP3LM,5,"
Super impressed with everything - came earlier than estimated. Couldn’t be happier!
"
5361,B08PCDP3LM,5,"
Worthy to buy specially from Amazon website.
"
5362,B08PCDP3LM,2,"
It says on the description that you won’t be able to see any damage from 30cm away - this is not true! This phone had lots of scratches and chips that were easily visible from over 30cm away. Got a refund and bought from Apple direct!
"
5363,B08PCDP3LM,5,"
The battery life last all day and it was worth the money and excellent cant even complain
"
5364,B08PCDP3LM,5,"
The refurbished iPhone 12 pro that I purchased was absolutely pristine. It was delivered super quickly. I couldn't be happier with the company's service or quality of the product.
"
5365,B08PCDP3LM,5,"
100% battery life health, no marks or scratches, can’t even tell it’s a refurb! Saving ££ and the planet by not buying a new phone.
"
5366,B08PCDP3LM,5,"
The quality of the phone is as though it is STRAIGHT from the factory. No scratches, no marks. The battery is 95%. I just saved 150£.
"
5367,B08PCDP3LM,5,"
It’s like a new phone. There are no any scratches on the phone. Also, the battery health is 100%.
"
5368,B08PCDP3LM,5,"
Will definitely only buy second hand iPhones from now. Can’t tell the difference from buying brand new.
"
5369,B08PCDP3LM,5,"
Like new, I am really glad I bought this instead of the new iPhone 13
"
5370,B08PCDP3LM,5,"
Works well looks nice
"
5371,B08PCDP3LM,5,"
This iPhone arrived 100% like new, no scratches and 100% battery, and with a charger :)
"
5372,B08PCDP3LM,5,"
Nice colour. Photos are brilliant great apps.
"
5373,B08PCDP3LM,1,"
The phone provide by Loop-Mobile, I have received is at best described as fair/good standard. It works fine but the cosmetics are damaged on the upper areas of the metal body all around the phone. The phone also arrived dirty, especially around speaker at the bottom of the phone and around volume controls and the camera lens. All easily cleanable but you’d expect the phone to arrive clean if been through their quality control as described. I have requested a refund. I would add that you should check which company you are ordering from as they don’t all come from same one and I’m sure others will be fine.
"
5374,B08PCDP3LM,1,"
Battery life 80% green stuff all inside the screen WASTE OF MONEY
"
5375,B08PCDP3LM,5,"
Definitely the best renewed product I’ve ever bought!!!
"
5376,B08PCDP3LM,1,"
The first phone sent had a major hardware problem as confirmed by diagnostics at an Apple Store. i thought that was just bad luck so did a return and ordered another. that arrived from a different supplier with a screen with scratch so obvious a blind person could have felt it. Just want off and bought a new phone after this. Less hassle.
"
5377,B08PCDP3LM,5,"
Happy with this product
"
5378,B08PCDP3LM,1,"
Ordered a Renewed iPhone 12 Pro 256GB - when it arrived the screen was covered in scratches and was not in a like-new condition.The device was fully working but when you order a like-new phone you do not expect multiple scratches on the screen.
"
5379,B08PCDP3LM,1,"
Arrived in a condition that didn’t match the description. Chipped screen, gouge down glass.Trying to return but not had a label to post back
"
5380,B08PCDP3LM,1,"
Not as it’s made out. Scratches around the side of the phone. Really disappointed. Waiting to get this resolved. Not as described- I know it’s refurbishes but it definitely not worth it
"
5381,B08PCDP3LM,1,"
Scratches and cracks on phone  don't buy
"
5382,B08PCDP3LM,1,
5383,B08PCDP3LM,1,"
Not happy with this product!Battery life is horrendous not worth the money one bit!
"
5384,B08PCDP3LM,1,"
Is not good need to return this itemBroken
"
5385,B08PCDP3LM,1,"
Very disappointed with the quality. Advertised as cleaned and as new but was not. Very dirty and had marks. Customer service was extremely poor too. Would not recommend this seller. What a disappointing experience!!!!
"
5386,B08PCDP3LM,1,"
They sell the item saying that “it looks and works as new” but the screen is full of visible scratches. Also, there is a little dent on one of the corners.
"
5387,B08PCDP3LM,1,"
the phone it's great but the battery not great i charge the phone almost an hour but still on 47% so the battery not great
"
5388,B08PCDP3LM,1,"
Not a grade A item and has very visible scratches very contrary to as advertised
"
5389,B08PCDP3LM,1,"
I ordered an iPhone 12 pro but got a simple iPhone 12
"
5390,B08PCDP3LM,5,"
Was abit apprehensive about a second hand phone. Arrived in good condition, tiny scratch on the corner but not visible. Daughter likes it as an upgrade from iPhone 7. The battery lasts long and face recognition is brilliant as she forgets passwords most of the time.Overall the phone works great
"
5391,B08PCDP3LM,5,"
This phone was received in excellent condition. Looks absolutely new. Had it for ten days now and so happy with this purchase so far. Very long battery life and extremely suitable for my needs.
"
5392,B08PCDP3LM,5,"
The only flaw is that the battery (although I knew that refurbished ones don't have 100% working battery) sometimes gets discharged earlier and earlier. I bought it two months ago and at the beginning it was perfect, now I feel that the battery is struggling to recharge.Otherwise, perfect... like new!
"
5393,B08PCDP3LM,3,"
Great phone physically but the refresh rate is very slow on most iPhones nothing to do with the seller who is good amen
"
5394,B08PCDP3LM,5,"
Good product
"
5395,B08PCDP3LM,5,"
Everything works as it should. The seller exceeded my expectation
"
5396,B08PCDP3LM,5,"
Highly recommend
"
5397,B08PCDP3LM,5,"
So impressed with my phone - it’s hard to believe it’s refurbished! Good value for money. I would definitely recommend buying from this seller. I have no complaints!
"
5398,B08PCDP3LM,5,"
I think I got lucky or something, since I got a spotless phone with absolutely no scratches. Very happy with the purchase. Thanks
"
5399,B08PCDP3LM,5,"
got this amazon renewed - like new and no damage etc. a good discount over apple or RRP and will use renewed again
"
5400,B08PCDP3LM,5,"
IPhone arrived without any marks or scuffs. You can't find any fault with the usability. Battery is 100%. Face id works like a charm. I highly recommend this seller to anyone looking to buy. Delivered in 2 days. Overall I'm completely impressed!
"
5401,B08PCDP3LM,5,"
The phone is in mint condition, no issues whatsoever, not even a tiny scratch. I have got the gold one, 128GB for a very good price and it was delivered in a couple of days The box is not Apple original, nor is the charger, but its no big deal considering is not brand new. Would definitely recommend this buy.
"
5402,B08PCDP3LM,5,"
Really good quality and even came with a genuine box!
"
5403,B08PCDP3LM,5,"
I love everything in it !!!!
"
5404,B08PCDP3LM,5,"
For a refurb phone. It’s great. Battery life is at 97%. I was expecting at least 84% so very happy with this. 👍🏾
"
5405,B08PCDP3LM,5,"
I ordered it for my partner and he is quite happy with that! Thank you very much!
"
5406,B08PCDP3LM,4,"
The phone was in perfect condition it’s just the battery health was too low for my liking Was at 83% messaged the seller and he was happy to give me a refund once I’ve returned everything back which was great. Received the refund within few days after returning
"
5407,B08PCDP3LM,5,"
It’s a good product delivery service is very discreet, so I am pleased with it
"
5408,B08PCDP3LM,5,"
I was more concern over ordering renewed product wether it will be an original or will have no warranty, because of Amazon backed 1 year warranty I chose to go ahead. I received a phone in prestine condition (just as new), no wear and tear no scratches just as new. No one can differentiate wether it's a new or renewed. I got 10 months apple warranty remaining on the product. I got mobile in custom box not the apple branded. In the box I got mobile phone, charging cable, No charger included.I am using the phone and have faced no issues at all.
"
5409,B08PCDP3LM,5,"
To be honest, I was a little sceptical about purchasing a phone that appeared to be around 1/3 it's retail price. I've heard the horror stories about people opening their non-Apple certified gadgets and witnessing them crash and burn before their own eyes.The reviews where largely hit or miss, seemed like almost a gamble. You could either end up with a superior find, with beautiful customer servicing - or you could end up with some cranky leftover that isn't worth pennies and peanuts, from a foreign guy over the phone who refuses to give your money back.I'm happy to say that I belong to the former. Upon receiving the phone I find that it works just as intended. No (noticeable) cosmetic or functional damage, no problem switching my SIM card over, and while the battery capacity (86%) isn't exactly something to obsess over, the actual experience of using and charging it feels as if it just came fresh out the Apple Store.  Would definitely recommend this seller and this phone, especially for its price vs retail. However, mind you, make sure you purchase one that's in Excellent condition - I cannot reprimand or tell you about products of a lower grade, and nor can you expect much if it arrives as broken as a lot of these reviewers learnt the hard way. On that end, be sure to know your options if such happens.
"
